employee_id,department,role_level,training_module_id,module_name,module_type,start_date,completion_date,completion_status,score,feedback_rating,time_spent_minutes,preferred_learning_style,last_login_date
E0062,Corporate Banking,Manager,M25,Module 25,Article,13/03/24,,Dropped,,,35,Kinesthetic,22/03/24
E0067,Risk,VP,M16,Module 16,Quiz,29/04/24,06/05/24,Completed,98,3,31,Kinesthetic,09/05/24
E0106,Retail Banking,VP,M8,Module 8,Video,07/02/24,11/02/24,Completed,,5,79,Auditory,16/02/24
E0040,Compliance,Manager,M8,Module 8,Video,07/04/24,14/04/24,Completed,,5,88,Kinesthetic,15/04/24
E0196,IT,Senior Manager,M15,Module 15,Video,13/02/24,,Incomplete,,,9,Auditory,18/02/24
E0139,HR,Associate,M17,Module 17,Webinar,09/01/24,19/01/24,Completed,,1,102,Visual,22/01/24
E0036,HR,Senior Associate,M3,Module 3,Article,08/02/24,11/02/24,Completed,,5,63,Kinesthetic,09/02/24
E0159,HR,VP,M16,Module 16,Quiz,17/06/24,,Incomplete,,,1,Auditory,17/06/24
E0005,Corporate Banking,Manager,M18,Module 18,Quiz,14/03/24,22/03/24,Completed,94,4,108,Reading/Writing,17/03/24
E0025,Corporate Banking,Senior Associate,M8,Module 8,Video,19/02/24,,Dropped,,,18,Auditory,21/02/24
E0096,IT,Senior Manager,M19,Module 19,Webinar,03/03/24,07/03/24,Completed,,1,88,Visual,05/03/24
E0104,IT,Senior Manager,M18,Module 18,Quiz,01/05/24,11/05/24,Completed,50,2,15,Auditory,14/05/24
E0166,Risk,VP,M4,Module 4,Quiz,15/05/24,18/05/24,Completed,63,5,65,Kinesthetic,16/05/24
E0020,HR,Manager,M18,Module 18,Quiz,24/05/24,26/05/24,Completed,70,1,31,Reading/Writing,05/06/24
E0020,Risk,Senior Associate,M19,Module 19,Webinar,02/03/24,,Dropped,,,25,Reading/Writing,04/03/24
E0129,HR,Manager,M2,Module 2,Video,26/01/24,,Incomplete,,,54,Visual,05/02/24
E0155,Corporate Banking,VP,M13,Module 13,Quiz,24/03/24,03/04/24,Completed,67,4,67,Reading/Writing,04/04/24
E0142,IT,Senior Manager,M6,Module 6,Quiz,23/06/24,,Incomplete,,,50,Kinesthetic,30/06/24
E0183,Retail Banking,Associate,M9,Module 9,Webinar,09/02/24,,Incomplete,,,48,Auditory,19/02/24
E0093,Retail Banking,Associate,M1,Module 1,Video,19/03/24,,Dropped,,,49,Kinesthetic,22/03/24
E0034,Retail Banking,Senior Associate,M14,Module 14,Quiz,24/04/24,,Incomplete,,,2,Visual,05/05/24
E0142,Retail Banking,VP,M20,Module 20,Article,24/03/24,,Incomplete,,,19,Auditory,05/04/24
E0200,Retail Banking,VP,M8,Module 8,Video,26/05/24,05/06/24,Completed,,4,26,Reading/Writing,03/06/24
E0078,Risk,Senior Manager,M5,Module 5,Quiz,17/01/24,23/01/24,Completed,67,4,43,Auditory,19/01/24
E0093,Risk,Senior Associate,M24,Module 24,Article,09/06/24,,Incomplete,,,30,Visual,13/06/24
E0078,Retail Banking,Senior Manager,M11,Module 11,Video,07/06/24,,Dropped,,,29,Kinesthetic,20/06/24
E0167,Corporate Banking,Senior Associate,M10,Module 10,Video,23/03/24,30/03/24,Completed,,3,27,Auditory,02/04/24
E0075,HR,Senior Manager,M19,Module 19,Webinar,03/03/24,,Dropped,,,18,Auditory,14/03/24
E0030,Corporate Banking,Senior Associate,M19,Module 19,Webinar,19/05/24,29/05/24,Completed,,5,8,Auditory,25/05/24
E0113,Risk,Associate,M14,Module 14,Quiz,21/06/24,,Incomplete,,,41,Kinesthetic,28/06/24
E0065,HR,Senior Associate,M23,Module 23,Webinar,18/04/24,,Incomplete,,,29,Auditory,30/04/24
E0137,Corporate Banking,Senior Manager,M18,Module 18,Quiz,10/01/24,,Incomplete,,,7,Reading/Writing,21/01/24
E0043,HR,VP,M2,Module 2,Video,24/05/24,,Dropped,,,51,Auditory,27/05/24
E0003,Retail Banking,Manager,M8,Module 8,Video,10/05/24,17/05/24,Completed,,3,55,Auditory,14/05/24
E0089,Retail Banking,Senior Manager,M4,Module 4,Quiz,16/03/24,,Incomplete,,,8,Reading/Writing,27/03/24
E0080,Risk,Senior Manager,M7,Module 7,Video,13/05/24,,Dropped,,,31,Visual,27/05/24
E0185,HR,Senior Manager,M11,Module 11,Video,18/01/24,,Incomplete,,,52,Visual,18/01/24
E0088,HR,Associate,M22,Module 22,Quiz,12/02/24,20/02/24,Completed,61,5,25,Kinesthetic,25/02/24
E0119,Compliance,Senior Manager,M21,Module 21,Video,17/02/24,27/02/24,Completed,,4,55,Visual,23/02/24
E0116,Corporate Banking,Senior Manager,M13,Module 13,Quiz,02/01/24,05/01/24,Completed,67,1,78,Visual,07/01/24
E0094,Risk,Senior Associate,M15,Module 15,Video,30/01/24,,Dropped,,,34,Kinesthetic,11/02/24
E0157,IT,VP,M4,Module 4,Quiz,30/03/24,,Dropped,,,40,Reading/Writing,08/04/24
E0158,Corporate Banking,Associate,M22,Module 22,Quiz,04/02/24,,Incomplete,,,16,Kinesthetic,07/02/24
E0047,Risk,Senior Associate,M17,Module 17,Webinar,09/04/24,,Incomplete,,,37,Auditory,22/04/24
E0048,IT,VP,M23,Module 23,Webinar,14/06/24,22/06/24,Completed,,2,67,Kinesthetic,18/06/24
E0048,Risk,Senior Manager,M20,Module 20,Article,14/01/24,,Incomplete,,,32,Reading/Writing,20/01/24
E0099,Corporate Banking,VP,M21,Module 21,Video,06/05/24,,Dropped,,,27,Auditory,21/05/24
E0043,Retail Banking,VP,M1,Module 1,Video,26/02/24,,Incomplete,,,18,Reading/Writing,06/03/24
E0044,IT,VP,M24,Module 24,Article,06/05/24,15/05/24,Completed,,1,39,Kinesthetic,07/05/24
E0195,HR,Senior Manager,M18,Module 18,Quiz,25/02/24,,Incomplete,,,48,Reading/Writing,05/03/24
E0009,IT,Manager,M12,Module 12,Video,23/01/24,,Incomplete,,,50,Reading/Writing,29/01/24
E0189,Corporate Banking,Manager,M23,Module 23,Webinar,05/06/24,,Incomplete,,,40,Reading/Writing,11/06/24
E0053,Retail Banking,VP,M12,Module 12,Video,16/05/24,,Incomplete,,,21,Kinesthetic,25/05/24
E0147,Risk,VP,M22,Module 22,Quiz,25/01/24,31/01/24,Completed,53,3,115,Reading/Writing,29/01/24
E0064,Compliance,Manager,M8,Module 8,Video,22/06/24,,Dropped,,,10,Kinesthetic,05/07/24
E0097,IT,Associate,M21,Module 21,Video,24/01/24,,Dropped,,,45,Kinesthetic,07/02/24
E0125,Risk,VP,M1,Module 1,Video,24/01/24,,Dropped,,,55,Visual,05/02/24
E0056,IT,Senior Associate,M16,Module 16,Quiz,09/03/24,,Dropped,,,22,Reading/Writing,24/03/24
E0088,HR,Associate,M2,Module 2,Video,26/01/24,,Incomplete,,,8,Reading/Writing,09/02/24
E0117,Retail Banking,Senior Manager,M7,Module 7,Video,25/06/24,05/07/24,Completed,,3,25,Kinesthetic,27/06/24
E0168,Risk,Manager,M3,Module 3,Article,05/04/24,05/04/24,Completed,,4,85,Kinesthetic,12/04/24
E0110,HR,Associate,M23,Module 23,Webinar,25/01/24,28/01/24,Completed,,4,14,Reading/Writing,01/02/24
E0133,HR,Senior Manager,M1,Module 1,Video,03/01/24,,Incomplete,,,56,Auditory,07/01/24
E0123,Retail Banking,Senior Associate,M13,Module 13,Quiz,23/01/24,24/01/24,Completed,70,3,117,Kinesthetic,27/01/24
E0098,Compliance,Senior Associate,M3,Module 3,Article,15/05/24,24/05/24,Completed,,2,61,Kinesthetic,21/05/24
E0161,HR,Senior Associate,M14,Module 14,Quiz,06/06/24,,Incomplete,,,6,Visual,10/06/24
E0193,Retail Banking,VP,M24,Module 24,Article,08/04/24,,Dropped,,,21,Reading/Writing,15/04/24
E0071,HR,Associate,M8,Module 8,Video,21/05/24,,Incomplete,,,55,Kinesthetic,27/05/24
E0133,Corporate Banking,VP,M7,Module 7,Video,10/04/24,,Incomplete,,,51,Reading/Writing,25/04/24
E0099,Retail Banking,Senior Associate,M16,Module 16,Quiz,12/06/24,20/06/24,Completed,50,3,45,Reading/Writing,24/06/24
E0146,IT,Manager,M18,Module 18,Quiz,23/06/24,30/06/24,Completed,99,1,7,Visual,23/06/24
E0068,Compliance,Associate,M2,Module 2,Video,11/04/24,,Dropped,,,28,Auditory,13/04/24
E0164,Corporate Banking,VP,M20,Module 20,Article,09/02/24,,Incomplete,,,20,Visual,15/02/24
E0040,Corporate Banking,Manager,M13,Module 13,Quiz,30/05/24,03/06/24,Completed,94,4,98,Reading/Writing,31/05/24
E0063,Retail Banking,Senior Manager,M4,Module 4,Quiz,26/04/24,30/04/24,Completed,92,2,20,Visual,30/04/24
E0180,Retail Banking,Senior Associate,M16,Module 16,Quiz,29/03/24,,Incomplete,,,24,Reading/Writing,06/04/24
E0188,Retail Banking,Associate,M11,Module 11,Video,19/04/24,,Incomplete,,,17,Visual,04/05/24
E0117,Corporate Banking,Manager,M2,Module 2,Video,07/05/24,12/05/24,Completed,,2,37,Visual,10/05/24
E0059,HR,VP,M1,Module 1,Video,12/01/24,15/01/24,Completed,,1,65,Kinesthetic,24/01/24
E0039,Compliance,Associate,M18,Module 18,Quiz,16/06/24,,Incomplete,,,21,Reading/Writing,29/06/24
E0185,Risk,Manager,M3,Module 3,Article,26/05/24,,Incomplete,,,33,Visual,31/05/24
E0058,Corporate Banking,Associate,M13,Module 13,Quiz,18/01/24,,Dropped,,,50,Kinesthetic,28/01/24
E0023,Corporate Banking,Senior Manager,M1,Module 1,Video,04/04/24,08/04/24,Completed,,5,105,Kinesthetic,11/04/24
E0119,Risk,VP,M16,Module 16,Quiz,20/02/24,22/02/24,Completed,50,4,8,Reading/Writing,02/03/24
E0163,HR,Associate,M11,Module 11,Video,01/01/24,,Dropped,,,7,Reading/Writing,08/01/24
E0108,IT,Associate,M5,Module 5,Quiz,12/03/24,12/03/24,Completed,64,5,57,Kinesthetic,26/03/24
E0192,Retail Banking,VP,M4,Module 4,Quiz,09/05/24,19/05/24,Completed,75,1,80,Visual,22/05/24
E0170,Compliance,Senior Associate,M10,Module 10,Video,07/03/24,,Dropped,,,45,Kinesthetic,17/03/24
E0116,Risk,Senior Associate,M3,Module 3,Article,21/02/24,01/03/24,Completed,,1,24,Visual,26/02/24
E0116,IT,Manager,M14,Module 14,Quiz,31/01/24,,Incomplete,,,29,Kinesthetic,14/02/24
E0068,Retail Banking,Associate,M6,Module 6,Quiz,24/06/24,,Incomplete,,,14,Kinesthetic,28/06/24
E0024,HR,Senior Associate,M12,Module 12,Video,11/04/24,21/04/24,Completed,,3,38,Reading/Writing,11/04/24
E0104,IT,VP,M24,Module 24,Article,20/05/24,21/05/24,Completed,,4,18,Reading/Writing,23/05/24
E0004,Retail Banking,Senior Associate,M5,Module 5,Quiz,20/02/24,,Dropped,,,44,Visual,28/02/24
E0020,Retail Banking,Associate,M7,Module 7,Video,14/06/24,,Incomplete,,,6,Kinesthetic,17/06/24
E0011,IT,Associate,M6,Module 6,Quiz,26/05/24,,Dropped,,,32,Visual,07/06/24
E0175,IT,Senior Associate,M12,Module 12,Video,24/02/24,28/02/24,Completed,,3,62,Reading/Writing,25/02/24
E0158,Corporate Banking,VP,M8,Module 8,Video,14/06/24,,Dropped,,,27,Auditory,15/06/24
E0023,Risk,Senior Manager,M5,Module 5,Quiz,17/04/24,27/04/24,Completed,83,2,85,Visual,29/04/24
E0183,Risk,Senior Manager,M18,Module 18,Quiz,04/05/24,,Dropped,,,25,Kinesthetic,09/05/24
E0007,Risk,VP,M8,Module 8,Video,08/01/24,,Incomplete,,,52,Auditory,19/01/24
E0197,Corporate Banking,Senior Associate,M6,Module 6,Quiz,26/01/24,05/02/24,Completed,65,3,73,Visual,02/02/24
E0148,IT,Manager,M6,Module 6,Quiz,15/02/24,24/02/24,Completed,70,3,80,Visual,26/02/24
E0146,Corporate Banking,Senior Associate,M19,Module 19,Webinar,18/02/24,,Dropped,,,12,Auditory,19/02/24
E0024,Retail Banking,Senior Associate,M20,Module 20,Article,26/02/24,05/03/24,Completed,,4,5,Kinesthetic,03/03/24
E0034,Risk,Senior Associate,M11,Module 11,Video,16/01/24,18/01/24,Completed,,5,95,Reading/Writing,19/01/24
E0135,Risk,Associate,M12,Module 12,Video,29/06/24,,Incomplete,,,22,Kinesthetic,09/07/24
E0035,Compliance,Senior Manager,M21,Module 21,Video,04/05/24,,Incomplete,,,46,Kinesthetic,11/05/24
E0171,Corporate Banking,Senior Associate,M13,Module 13,Quiz,19/03/24,,Incomplete,,,12,Visual,31/03/24
E0198,Corporate Banking,Associate,M6,Module 6,Quiz,03/06/24,,Incomplete,,,41,Visual,18/06/24
E0037,Risk,Associate,M8,Module 8,Video,29/03/24,,Incomplete,,,41,Visual,08/04/24
E0115,Retail Banking,Manager,M7,Module 7,Video,04/03/24,09/03/24,Completed,,3,105,Visual,04/03/24
E0013,IT,Senior Manager,M24,Module 24,Article,17/04/24,23/04/24,Completed,,4,117,Auditory,28/04/24
E0140,IT,Associate,M16,Module 16,Quiz,27/05/24,29/05/24,Completed,78,1,107,Visual,05/06/24
E0006,Risk,Manager,M4,Module 4,Quiz,19/01/24,,Incomplete,,,57,Auditory,24/01/24
E0188,Retail Banking,VP,M3,Module 3,Article,27/03/24,,Incomplete,,,28,Reading/Writing,09/04/24
E0041,Retail Banking,Associate,M11,Module 11,Video,22/02/24,28/02/24,Completed,,5,97,Kinesthetic,02/03/24
E0077,Compliance,Associate,M2,Module 2,Video,10/04/24,,Incomplete,,,4,Kinesthetic,10/04/24
E0110,Retail Banking,Manager,M22,Module 22,Quiz,09/06/24,,Incomplete,,,7,Visual,15/06/24
E0044,HR,Manager,M3,Module 3,Article,01/05/24,05/05/24,Completed,,4,65,Auditory,09/05/24
E0024,HR,VP,M13,Module 13,Quiz,17/02/24,,Dropped,,,24,Reading/Writing,02/03/24
E0012,Risk,Senior Manager,M15,Module 15,Video,08/03/24,12/03/24,Completed,,5,12,Reading/Writing,11/03/24
E0022,HR,Manager,M18,Module 18,Quiz,15/04/24,23/04/24,Completed,53,4,109,Auditory,30/04/24
E0147,Compliance,Senior Manager,M10,Module 10,Video,21/01/24,,Incomplete,,,33,Reading/Writing,24/01/24
E0194,IT,Senior Associate,M6,Module 6,Quiz,24/02/24,26/02/24,Completed,52,4,15,Auditory,01/03/24
E0161,Compliance,VP,M9,Module 9,Webinar,22/03/24,23/03/24,Completed,,4,76,Auditory,01/04/24
E0071,Corporate Banking,Senior Manager,M1,Module 1,Video,28/06/24,,Incomplete,,,27,Reading/Writing,02/07/24
E0146,Corporate Banking,VP,M25,Module 25,Article,26/01/24,04/02/24,Completed,,1,105,Kinesthetic,06/02/24
E0106,Risk,Senior Manager,M21,Module 21,Video,04/05/24,,Incomplete,,,12,Kinesthetic,16/05/24
E0037,Corporate Banking,VP,M22,Module 22,Quiz,26/06/24,,Incomplete,,,26,Kinesthetic,03/07/24
E0013,HR,Senior Manager,M9,Module 9,Webinar,05/04/24,10/04/24,Completed,,3,44,Kinesthetic,20/04/24
E0179,HR,Associate,M8,Module 8,Video,04/02/24,,Dropped,,,50,Kinesthetic,12/02/24
E0187,IT,VP,M21,Module 21,Video,23/01/24,30/01/24,Completed,,2,110,Auditory,07/02/24
E0195,Corporate Banking,Manager,M2,Module 2,Video,11/05/24,12/05/24,Completed,,3,95,Auditory,15/05/24
E0200,Corporate Banking,VP,M1,Module 1,Video,14/02/24,17/02/24,Completed,,1,36,Visual,28/02/24
E0013,Risk,Senior Associate,M9,Module 9,Webinar,04/04/24,,Dropped,,,41,Visual,04/04/24
E0062,Risk,Senior Manager,M20,Module 20,Article,24/04/24,01/05/24,Completed,,5,75,Kinesthetic,05/05/24
E0042,Risk,Associate,M10,Module 10,Video,08/01/24,,Incomplete,,,11,Reading/Writing,15/01/24
E0166,Compliance,Senior Associate,M9,Module 9,Webinar,15/06/24,,Incomplete,,,56,Visual,30/06/24
E0034,HR,Senior Associate,M20,Module 20,Article,03/01/24,07/01/24,Completed,,5,108,Kinesthetic,11/01/24
E0109,IT,Manager,M15,Module 15,Video,05/03/24,12/03/24,Completed,,3,91,Auditory,08/03/24
E0002,Corporate Banking,Manager,M18,Module 18,Quiz,14/06/24,,Dropped,,,44,Visual,29/06/24
E0017,Risk,Manager,M21,Module 21,Video,24/03/24,,Dropped,,,42,Kinesthetic,30/03/24
E0039,Corporate Banking,Senior Associate,M2,Module 2,Video,02/06/24,,Dropped,,,44,Reading/Writing,02/06/24
E0168,IT,Manager,M9,Module 9,Webinar,17/04/24,,Dropped,,,48,Visual,23/04/24
E0088,HR,Senior Associate,M22,Module 22,Quiz,16/05/24,,Dropped,,,33,Kinesthetic,21/05/24
E0169,Corporate Banking,Senior Associate,M10,Module 10,Video,25/01/24,,Incomplete,,,48,Kinesthetic,30/01/24
E0175,Risk,Associate,M8,Module 8,Video,31/03/24,04/04/24,Completed,,4,105,Kinesthetic,11/04/24
E0067,Corporate Banking,Manager,M15,Module 15,Video,31/01/24,,Incomplete,,,56,Visual,15/02/24
E0050,Corporate Banking,Associate,M22,Module 22,Quiz,07/04/24,,Dropped,,,4,Reading/Writing,11/04/24
E0052,Risk,Senior Manager,M19,Module 19,Webinar,27/04/24,02/05/24,Completed,,2,104,Visual,12/05/24
E0086,HR,Senior Associate,M11,Module 11,Video,11/06/24,11/06/24,Completed,,4,40,Reading/Writing,16/06/24
E0148,Compliance,Senior Manager,M25,Module 25,Article,23/01/24,01/02/24,Completed,,4,86,Auditory,04/02/24
E0110,IT,Senior Manager,M1,Module 1,Video,10/01/24,15/01/24,Completed,,1,119,Kinesthetic,16/01/24
E0005,HR,Associate,M21,Module 21,Video,04/03/24,09/03/24,Completed,,3,21,Visual,16/03/24
E0129,Corporate Banking,Manager,M6,Module 6,Quiz,17/01/24,21/01/24,Completed,68,4,98,Kinesthetic,30/01/24
E0176,Compliance,Manager,M16,Module 16,Quiz,01/04/24,03/04/24,Completed,75,1,34,Reading/Writing,05/04/24
E0055,HR,Associate,M19,Module 19,Webinar,09/05/24,10/05/24,Completed,,3,96,Visual,21/05/24
E0164,Risk,VP,M20,Module 20,Article,13/01/24,23/01/24,Completed,,1,88,Visual,14/01/24
E0177,Retail Banking,Senior Manager,M15,Module 15,Video,07/04/24,15/04/24,Completed,,3,65,Reading/Writing,13/04/24
E0178,HR,Associate,M10,Module 10,Video,17/04/24,27/04/24,Completed,,5,39,Reading/Writing,30/04/24
E0027,Corporate Banking,VP,M4,Module 4,Quiz,13/03/24,14/03/24,Completed,81,2,82,Reading/Writing,21/03/24
E0134,Compliance,Manager,M23,Module 23,Webinar,14/04/24,,Incomplete,,,3,Auditory,20/04/24
E0177,IT,Manager,M8,Module 8,Video,01/01/24,11/01/24,Completed,,1,19,Auditory,05/01/24
E0024,Corporate Banking,Associate,M24,Module 24,Article,26/01/24,,Incomplete,,,30,Kinesthetic,03/02/24
E0119,Retail Banking,Associate,M6,Module 6,Quiz,11/01/24,,Dropped,,,52,Kinesthetic,24/01/24
E0190,Retail Banking,Associate,M25,Module 25,Article,12/01/24,14/01/24,Completed,,2,47,Kinesthetic,26/01/24
E0160,Risk,Associate,M12,Module 12,Video,28/03/24,29/03/24,Completed,,4,56,Auditory,05/04/24
E0099,HR,Senior Manager,M14,Module 14,Quiz,15/06/24,16/06/24,Completed,58,1,113,Reading/Writing,18/06/24
E0107,Corporate Banking,Senior Manager,M19,Module 19,Webinar,22/06/24,,Incomplete,,,40,Auditory,03/07/24
E0157,Retail Banking,Senior Associate,M16,Module 16,Quiz,04/05/24,10/05/24,Completed,78,1,13,Kinesthetic,14/05/24
E0004,HR,VP,M25,Module 25,Article,27/05/24,06/06/24,Completed,,3,71,Visual,09/06/24
E0170,HR,Senior Associate,M16,Module 16,Quiz,29/03/24,,Incomplete,,,54,Visual,29/03/24
E0165,Compliance,VP,M16,Module 16,Quiz,06/05/24,07/05/24,Completed,98,4,46,Reading/Writing,16/05/24
E0072,Retail Banking,VP,M8,Module 8,Video,20/05/24,,Dropped,,,53,Reading/Writing,22/05/24
E0118,IT,VP,M15,Module 15,Video,23/01/24,,Dropped,,,21,Visual,07/02/24
E0191,HR,Associate,M4,Module 4,Quiz,13/04/24,,Incomplete,,,36,Visual,15/04/24
E0155,Corporate Banking,Manager,M17,Module 17,Webinar,23/05/24,02/06/24,Completed,,4,48,Kinesthetic,24/05/24
E0058,IT,Manager,M18,Module 18,Quiz,07/06/24,,Dropped,,,46,Auditory,10/06/24
E0025,HR,Senior Associate,M1,Module 1,Video,28/03/24,,Dropped,,,36,Kinesthetic,31/03/24
E0012,Compliance,Senior Manager,M5,Module 5,Quiz,14/04/24,18/04/24,Completed,89,2,29,Visual,26/04/24
E0056,IT,Senior Associate,M23,Module 23,Webinar,27/03/24,02/04/24,Completed,,1,86,Visual,10/04/24
E0118,HR,VP,M17,Module 17,Webinar,04/02/24,,Incomplete,,,34,Visual,17/02/24
E0150,IT,VP,M25,Module 25,Article,15/02/24,17/02/24,Completed,,1,54,Kinesthetic,27/02/24
E0108,Corporate Banking,Senior Associate,M9,Module 9,Webinar,11/04/24,,Dropped,,,29,Reading/Writing,15/04/24
E0106,Corporate Banking,VP,M10,Module 10,Video,28/06/24,,Incomplete,,,13,Reading/Writing,07/07/24
E0176,Risk,Senior Associate,M23,Module 23,Webinar,15/06/24,23/06/24,Completed,,5,93,Kinesthetic,18/06/24
E0195,Risk,VP,M16,Module 16,Quiz,29/05/24,,Dropped,,,57,Auditory,29/05/24
E0134,Retail Banking,Associate,M13,Module 13,Quiz,07/02/24,17/02/24,Completed,53,2,39,Reading/Writing,16/02/24
E0175,Risk,Senior Associate,M2,Module 2,Video,25/06/24,,Incomplete,,,49,Visual,06/07/24
E0116,Retail Banking,VP,M22,Module 22,Quiz,23/05/24,02/06/24,Completed,85,4,35,Kinesthetic,24/05/24
E0098,IT,Senior Manager,M22,Module 22,Quiz,21/03/24,21/03/24,Completed,97,3,30,Auditory,28/03/24
E0163,HR,Manager,M25,Module 25,Article,30/05/24,02/06/24,Completed,,3,62,Reading/Writing,01/06/24
E0048,Compliance,VP,M4,Module 4,Quiz,06/04/24,12/04/24,Completed,67,5,38,Reading/Writing,11/04/24
E0150,Risk,Associate,M11,Module 11,Video,29/04/24,29/04/24,Completed,,2,46,Visual,08/05/24
E0126,Corporate Banking,VP,M12,Module 12,Video,19/01/24,,Incomplete,,,12,Visual,24/01/24
E0107,Corporate Banking,VP,M13,Module 13,Quiz,24/01/24,,Incomplete,,,57,Reading/Writing,03/02/24
E0085,Risk,Manager,M7,Module 7,Video,07/06/24,,Incomplete,,,8,Kinesthetic,21/06/24
E0062,HR,VP,M20,Module 20,Article,03/03/24,13/03/24,Completed,,3,53,Visual,15/03/24
E0066,Corporate Banking,Manager,M1,Module 1,Video,12/05/24,,Dropped,,,32,Visual,21/05/24
E0167,Compliance,Manager,M17,Module 17,Webinar,22/01/24,24/01/24,Completed,,5,73,Visual,24/01/24
E0054,HR,Senior Associate,M22,Module 22,Quiz,18/04/24,21/04/24,Completed,84,4,87,Visual,22/04/24
E0007,IT,Manager,M2,Module 2,Video,23/01/24,23/01/24,Completed,,2,106,Kinesthetic,25/01/24
E0148,Compliance,Manager,M14,Module 14,Quiz,09/04/24,,Dropped,,,28,Kinesthetic,09/04/24
E0100,HR,Associate,M18,Module 18,Quiz,02/01/24,11/01/24,Completed,52,1,50,Visual,11/01/24
E0176,Risk,VP,M3,Module 3,Article,13/03/24,,Dropped,,,26,Visual,28/03/24
E0041,Corporate Banking,Senior Associate,M5,Module 5,Quiz,10/04/24,,Incomplete,,,20,Kinesthetic,10/04/24
E0142,Corporate Banking,Senior Associate,M4,Module 4,Quiz,11/01/24,20/01/24,Completed,88,4,73,Visual,20/01/24
E0054,HR,Manager,M7,Module 7,Video,15/04/24,17/04/24,Completed,,2,33,Kinesthetic,21/04/24
E0030,Compliance,VP,M2,Module 2,Video,20/05/24,,Incomplete,,,19,Visual,28/05/24
E0026,Compliance,VP,M16,Module 16,Quiz,25/03/24,,Incomplete,,,43,Reading/Writing,28/03/24
E0073,Corporate Banking,Associate,M7,Module 7,Video,22/03/24,,Dropped,,,22,Kinesthetic,26/03/24
E0145,Corporate Banking,Manager,M11,Module 11,Video,19/04/24,19/04/24,Completed,,3,36,Reading/Writing,02/05/24
E0071,Risk,Senior Associate,M22,Module 22,Quiz,25/03/24,,Dropped,,,29,Kinesthetic,03/04/24
E0125,Corporate Banking,Associate,M6,Module 6,Quiz,14/06/24,18/06/24,Completed,58,5,30,Kinesthetic,16/06/24
E0187,Retail Banking,Associate,M17,Module 17,Webinar,10/06/24,19/06/24,Completed,,5,56,Reading/Writing,11/06/24
E0142,Risk,VP,M18,Module 18,Quiz,30/04/24,05/05/24,Completed,75,2,119,Kinesthetic,04/05/24
E0119,Corporate Banking,VP,M3,Module 3,Article,11/04/24,,Incomplete,,,43,Reading/Writing,16/04/24
E0194,Corporate Banking,Senior Associate,M15,Module 15,Video,10/02/24,19/02/24,Completed,,5,89,Reading/Writing,25/02/24
E0092,Retail Banking,Senior Associate,M25,Module 25,Article,04/05/24,05/05/24,Completed,,3,52,Reading/Writing,05/05/24
E0172,Compliance,VP,M12,Module 12,Video,09/04/24,,Dropped,,,57,Visual,10/04/24
E0167,Risk,Associate,M23,Module 23,Webinar,13/05/24,,Dropped,,,38,Reading/Writing,25/05/24
E0168,IT,Manager,M19,Module 19,Webinar,16/06/24,24/06/24,Completed,,3,53,Reading/Writing,28/06/24
E0091,Risk,Senior Manager,M16,Module 16,Quiz,03/06/24,11/06/24,Completed,58,4,26,Reading/Writing,05/06/24
E0132,HR,Manager,M7,Module 7,Video,08/02/24,10/02/24,Completed,,3,82,Visual,15/02/24
E0107,Risk,Associate,M16,Module 16,Quiz,21/06/24,,Dropped,,,14,Reading/Writing,04/07/24
E0006,Compliance,Associate,M5,Module 5,Quiz,26/05/24,28/05/24,Completed,90,5,10,Reading/Writing,27/05/24
E0043,Risk,Senior Associate,M17,Module 17,Webinar,13/04/24,23/04/24,Completed,,3,15,Reading/Writing,27/04/24
E0156,IT,Senior Manager,M6,Module 6,Quiz,26/02/24,,Incomplete,,,51,Reading/Writing,05/03/24
E0043,HR,Manager,M15,Module 15,Video,01/06/24,04/06/24,Completed,,4,54,Reading/Writing,04/06/24
E0005,Compliance,VP,M17,Module 17,Webinar,24/06/24,,Incomplete,,,39,Visual,29/06/24
